id,name,brand_id,address,district_id,price_min,price_max,price_avg,rating,review_count,shop_type,business_hours,is_24h,open_date,status,coordinates_lng,coordinates_lat
194,渝中区老老火锅,,渝中区300号,1,127,193,147,4.1,3163,连锁,11:00-23:00,False,2019-12-03,1,106.6292859,29.5295947
195,丰都县地道老火锅,7,丰都县489号,26,84,141,97,4.5,3870,老字号,9:00-23:00,False,2010-05-03,1,106.5940269,29.5141807
196,北碚区老老火锅,3,北碚区470号,7,74,135,86,4.5,138,社区店,9:00-23:00,False,2010-06-10,1,106.5660611,29.5837132
197,九龙坡区重庆火锅,,九龙坡区114号,5,104,158,130,4.2,3963,连锁,9:00-23:00,False,2013-04-16,1,106.5226206,29.5684962
198,巫溪县老老火锅,9,巫溪县338号,32,98,149,114,4.7,2646,老字号,10:00-23:00,False,2015-07-20,1,106.5727115,29.6014862
199,梁平区重庆火锅,,梁平区379号,23,92,129,102,4.5,4591,连锁,11:00-23:00,False,2013-09-15,1,106.5325516,29.5412008
200,渝北区老老火锅,,渝北区441号,8,111,184,138,3.8,127,连锁,9:00-23:00,False,2022-03-29,1,106.5812835,29.5815095
201,江北区重庆火锅,4,江北区179号,2,99,132,111,4.5,334,老字号,9:00-23:00,False,2012-08-26,1,106.5394637,29.5229459
202,武隆区老老火锅,,武隆区124号,24,202,262,216,3.7,379,网红店,11:00-23:00,False,2007-01-19,1,106.5475431,29.5717185
203,沙坪坝区老火锅,,沙坪坝区112号,4,110,181,137,4.7,2517,老字号,11:00-23:00,False,2024-02-06,1,106.512565,29.6187325
204,大渡口区重庆老火锅,,大渡口区3号,6,79,151,102,3.9,4656,老字号,9:00-23:00,False,2012-07-22,1,106.6200101,29.554719
205,巴南区地道火锅,,巴南区295号,9,147,225,176,4.2,2329,网红店,11:00-23:00,False,2014-05-23,1,106.5409782,29.5723581
206,渝北区重庆老火锅,8,渝北区204号,8,195,257,213,4.1,197,网红店,11:00-23:00,False,2007-07-22,1,106.5316985,29.5695674
207,江北区重庆老火锅,3,江北区132号,2,89,150,100,4.5,2103,老字号,11:00-23:00,False,2018-12-18,1,106.5052767,29.5134551
208,南岸区老火锅,10,南岸区187号,3,159,213,188,4.6,1104,网红店,11:00-23:00,False,2021-01-31,1,106.525156,29.5902058
209,大渡口区地道火锅,4,大渡口区231号,6,177,224,197,4.6,481,网红店,10:00-23:00,False,2015-09-10,1,106.5838419,29.5777879
210,大渡口区老火锅,1,大渡口区1号,6,198,272,222,3.6,3821,网红店,11:00-23:00,False,2017-08-28,1,106.5662854,29.5310632
211,沙坪坝区地道老火锅,1,沙坪坝区481号,4,109,170,120,3.8,2035,网红店,9:00-23:00,False,2012-03-29,1,106.5270464,29.6263777
212,大渡口区老火锅,,大渡口区263号,6,222,274,247,4.6,2592,网红店,11:00-23:00,False,2007-01-18,1,106.5550282,29.5327361
213,渝中区地道火锅,5,渝中区237号,1,107,142,117,4.3,1786,连锁,11:00-23:00,False,2007-01-10,1,106.5985168,29.5621927
214,大足区地道老火锅,4,大足区230号,17,44,105,61,3.7,590,社区店,10:00-23:00,False,2013-07-12,1,106.5303255,29.5402596
215,巴南区重庆老火锅,4,巴南区10号,9,125,197,149,3.8,319,连锁,10:00-23:00,False,2022-07-04,1,106.5344347,29.5789484
216,江北区重庆老火锅,9,江北区298号,2,50,125,76,4.6,4515,社区店,10:00-23:00,False,2011-08-22,1,106.5326444,29.5015315
217,北碚区重庆老火锅,10,北碚区58号,7,126,175,143,4.7,2603,网红店,9:00-23:00,False,2019-09-06,1,106.5760103,29.572331
218,渝中区重庆老火锅,,渝中区416号,1,57,101,78,3.5,331,社区店,11:00-23:00,False,2008-07-22,1,106.5508292,29.538509
219,江北区重庆老火锅,1,江北区442号,2,59,100,72,4.5,922,社区店,11:00-23:00,False,2023-06-23,1,106.5178092,29.5157872
220,渝北区重庆老火锅,7,渝北区321号,8,124,164,140,3.6,2092,老字号,10:00-23:00,False,2012-10-05,1,106.5325138,29.5846827
221,江北区重庆老火锅,2,江北区443号,2,143,199,166,4.6,4757,网红店,10:00-23:00,False,2006-12-31,1,106.5171716,29.5134435
222,南岸区重庆火锅,,南岸区226号,3,42,111,62,4.3,3681,社区店,9:00-23:00,False,2006-06-06,1,106.5075414,29.5597677
223,南岸区重庆火锅,6,南岸区98号,3,36,96,60,3.8,101,社区店,00:00-24:00,True,2016-08-28,1,106.4624365,29.6081256
224,北碚区老火锅,7,北碚区469号,7,134,194,155,4.0,1610,网红店,9:00-23:00,False,2024-12-25,1,106.5779205,29.5387746
225,涪陵区重庆火锅,3,涪陵区288号,11,93,166,121,4.4,2053,老字号,10:00-23:00,False,2010-05-28,1,106.5935429,29.5650472
226,丰都县老老火锅,6,丰都县319号,26,62,117,80,4.2,517,社区店,9:00-23:00,False,2009-08-31,1,106.5356931,29.5547622
227,大渡口区地道老火锅,7,大渡口区283号,6,119,171,149,3.9,604,网红店,9:00-23:00,False,2008-11-29,1,106.5506697,29.5479993
228,沙坪坝区老老火锅,,沙坪坝区161号,4,51,110,63,3.8,2464,社区店,11:00-23:00,False,2006-09-30,1,106.4820772,29.6363431
229,沙坪坝区重庆火锅,6,沙坪坝区238号,4,109,178,130,4.0,4038,老字号,9:00-23:00,False,2008-06-12,1,106.5567416,29.6317565
230,沙坪坝区地道火锅,6,沙坪坝区269号,4,135,196,149,4.3,390,连锁,11:00-23:00,False,2012-09-15,1,106.4655343,29.6092165
231,九龙坡区重庆火锅,4,九龙坡区189号,5,56,103,76,3.8,4023,社区店,11:00-23:00,False,2022-09-04,1,106.5822794,29.5890104
232,江北区老火锅,1,江北区139号,2,170,215,182,4.4,3086,网红店,9:00-23:00,False,2017-05-23,1,106.4992712,29.5032611
233,丰都县老老火锅,7,丰都县432号,26,87,144,116,4.0,2849,连锁,00:00-24:00,True,2025-07-25,1,106.6084875,29.5829285
234,大渡口区老老火锅,3,大渡口区341号,6,88,121,101,3.7,2483,老字号,9:00-23:00,False,2019-04-02,1,106.5828289,29.5534971
235,秀山县重庆火锅,5,秀山县124号,34,58,119,85,4.0,1655,社区店,11:00-23:00,False,2018-04-15,1,106.4913057,29.6109761
236,九龙坡区老火锅,2,九龙坡区210号,5,59,132,89,4.3,3266,社区店,10:00-23:00,False,2012-02-23,1,106.5328876,29.5321757
237,南岸区地道火锅,8,南岸区292号,3,64,101,81,3.6,4220,连锁,10:00-23:00,False,2023-07-20,1,106.5505794,29.553111
238,九龙坡区重庆火锅,2,九龙坡区396号,5,100,134,110,4.4,2355,连锁,11:00-23:00,False,2011-11-01,1,106.6046382,29.5712579
239,沙坪坝区地道老火锅,3,沙坪坝区464号,4,95,150,119,3.8,1848,连锁,11:00-23:00,False,2011-04-21,1,106.5188835,29.5965333
240,渝北区重庆老火锅,9,渝北区200号,8,150,195,173,4.4,2821,网红店,11:00-23:00,False,2014-10-04,1,106.6029947,29.5692083
241,北碚区重庆火锅,7,北碚区339号,7,65,128,84,4.7,101,社区店,9:00-23:00,False,2014-10-30,1,106.5785147,29.5517219
242,九龙坡区老老火锅,3,九龙坡区188号,5,162,208,185,3.9,640,网红店,9:00-23:00,False,2023-07-05,1,106.5212821,29.5173723
243,大渡口区老老火锅,10,大渡口区39号,6,180,222,190,3.7,1143,网红店,00:00-24:00,True,2022-10-30,1,106.5573771,29.5394732
244,渝中区老老火锅,,渝中区455号,1,72,128,83,3.8,4882,连锁,11:00-23:00,False,2011-06-10,1,106.6166809,29.528804
245,云阳县重庆火锅,9,云阳县75号,29,215,275,234,4.3,80,网红店,11:00-23:00,False,2005-12-01,1,106.5770812,29.5788256
246,石柱县老火锅,5,石柱县320号,33,59,95,70,3.5,273,社区店,11:00-23:00,False,2006-09-24,1,106.5187322,29.5604985
247,北碚区重庆火锅,8,北碚区67号,7,70,116,84,4.5,3989,老字号,9:00-23:00,False,2016-12-11,1,106.5203448,29.5392943
248,北碚区重庆老火锅,,北碚区454号,7,94,143,116,4.3,3760,老字号,10:00-23:00,False,2016-02-23,1,106.593789,29.5610678
249,大渡口区地道火锅,8,大渡口区481号,6,130,181,147,3.7,4137,老字号,9:00-23:00,False,2015-03-26,1,106.6236952,29.5539461
250,大足区老火锅,1,大足区79号,17,61,97,71,3.8,2685,社区店,9:00-23:00,False,2025-05-24,1,106.4752248,29.5161674
251,江北区老火锅,1,江北区234号,2,86,158,116,4.0,4455,连锁,10:00-23:00,False,2008-03-22,1,106.5756259,29.5461736
252,石柱县重庆火锅,4,石柱县357号,33,77,116,92,3.5,1182,老字号,11:00-23:00,False,2019-12-08,1,106.5315515,29.5285491
253,巴南区地道老火锅,7,巴南区183号,9,57,112,85,3.5,3376,社区店,9:00-23:00,False,2020-10-24,1,106.6017705,29.5315732
254,开州区重庆老火锅,5,开州区478号,22,108,172,122,4.7,4749,网红店,10:00-23:00,False,2018-07-11,1,106.471663,29.6066975
255,南岸区重庆老火锅,2,南岸区13号,3,90,147,118,4.6,1180,连锁,11:00-23:00,False,2010-09-12,1,106.5538957,29.5933731
256,酉阳县老火锅,4,酉阳县415号,35,31,90,60,4.4,1429,社区店,10:00-23:00,False,2020-08-27,1,106.4578193,29.5767293
257,渝北区老老火锅,,渝北区163号,8,53,112,68,4.3,1431,社区店,00:00-24:00,True,2019-02-10,1,106.5243234,29.5491808
258,江北区老老火锅,8,江北区139号,2,69,122,87,4.6,3048,社区店,9:00-23:00,False,2010-01-06,1,106.5650032,29.5492049
259,九龙坡区地道老火锅,5,九龙坡区293号,5,227,265,241,4.8,3006,网红店,10:00-23:00,False,2020-09-27,1,106.5752183,29.5934375
260,渝中区重庆老火锅,4,渝中区265号,1,162,206,182,4.6,1884,网红店,11:00-23:00,False,2022-05-22,1,106.6397095,29.5932325
261,巴南区重庆老火锅,1,巴南区158号,9,108,159,138,3.9,3847,老字号,9:00-23:00,False,2012-06-16,1,106.5675626,29.5106575
262,大渡口区老火锅,2,大渡口区110号,6,210,273,235,4.3,1376,网红店,9:00-23:00,False,2011-06-03,1,106.5876173,29.5476456
263,璧山区重庆老火锅,1,璧山区284号,18,56,101,78,4.1,892,社区店,10:00-23:00,False,2008-07-01,1,106.5450505,29.5425065
264,北碚区地道老火锅,8,北碚区77号,7,151,198,167,4.3,2645,网红店,10:00-23:00,False,2022-07-01,1,106.6032905,29.6101938
265,涪陵区地道火锅,3,涪陵区355号,11,221,292,249,3.5,638,网红店,11:00-23:00,False,2014-06-18,1,106.5330085,29.5622795
266,大渡口区重庆老火锅,6,大渡口区368号,6,92,150,115,3.5,2275,老字号,11:00-23:00,False,2022-07-14,1,106.5850625,29.5453357
267,綦江区老火锅,3,綦江区483号,16,189,248,199,3.9,3718,网红店,10:00-23:00,False,2015-12-27,1,106.5300973,29.5759824
268,万州区老老火锅,9,万州区255号,10,134,187,145,4.4,2930,老字号,9:00-23:00,False,2014-08-27,1,106.5460143,29.5608431
269,大渡口区老老火锅,3,大渡口区67号,6,101,158,124,3.8,770,连锁,9:00-23:00,False,2022-08-19,1,106.5738508,29.5630933
270,綦江区老老火锅,4,綦江区487号,16,115,180,131,4.5,4513,老字号,10:00-23:00,False,2009-04-14,1,106.5224945,29.612502
271,万州区老火锅,6,万州区335号,10,80,143,110,3.6,2981,连锁,10:00-23:00,False,2006-07-28,1,106.5017812,29.5586072
272,沙坪坝区地道老火锅,3,沙坪坝区183号,4,102,153,131,4.5,1918,网红店,10:00-23:00,False,2019-10-07,1,106.5463989,29.5768431
273,巴南区地道老火锅,2,巴南区261号,9,130,172,148,3.9,1450,老字号,11:00-23:00,False,2020-05-06,1,106.6007297,29.5598648
274,北碚区重庆火锅,5,北碚区219号,7,225,292,249,4.2,1373,网红店,11:00-23:00,False,2025-05-17,1,106.5654528,29.6100323
275,大足区重庆老火锅,2,大足区411号,17,180,217,197,3.9,1578,网红店,11:00-23:00,False,2023-02-02,1,106.4936063,29.5217736
276,荣昌区重庆火锅,6,荣昌区100号,21,94,150,111,4.3,3167,老字号,00:00-24:00,True,2014-12-16,1,106.5842853,29.6261287
277,忠县重庆老火锅,7,忠县242号,28,99,135,113,3.9,4192,连锁,10:00-23:00,False,2011-09-15,1,106.5538055,29.5580628
278,酉阳县地道火锅,9,酉阳县329号,35,42,107,68,4.2,1586,社区店,11:00-23:00,False,2008-10-16,1,106.5071423,29.5151466
279,北碚区老火锅,10,北碚区220号,7,111,159,123,4.2,463,连锁,11:00-23:00,False,2009-05-12,1,106.5252237,29.5852106
280,渝中区重庆火锅,1,渝中区381号,1,65,124,89,4.8,4252,社区店,9:00-23:00,False,2024-06-07,1,106.565518,29.5554102
281,垫江县重庆火锅,1,垫江县141号,27,132,176,144,4.2,3819,网红店,00:00-24:00,True,2017-03-14,1,106.602631,29.5587259
282,江北区重庆老火锅,2,江北区10号,2,115,180,139,3.8,2086,连锁,10:00-23:00,False,2021-12-24,1,106.5447946,29.5306483
283,大渡口区重庆火锅,7,大渡口区245号,6,124,173,141,4.6,4313,老字号,10:00-23:00,False,2012-05-12,1,106.5759934,29.5097495
284,城口县地道老火锅,6,城口县95号,25,205,270,223,3.8,2508,网红店,10:00-23:00,False,2010-05-30,1,106.5158735,29.4940254
285,渝北区重庆老火锅,2,渝北区142号,8,64,103,83,4.2,4924,社区店,11:00-23:00,False,2010-10-25,1,106.5489983,29.5667821
286,潼南区地道火锅,8,潼南区47号,20,90,141,115,4.8,2529,连锁,10:00-23:00,False,2018-10-05,1,106.5846925,29.5279816
287,大渡口区老老火锅,7,大渡口区71号,6,51,92,67,4.4,3879,社区店,11:00-23:00,False,2008-06-02,1,106.6322213,29.5270518
288,渝中区重庆老火锅,6,渝中区56号,1,181,226,203,4.8,1143,网红店,10:00-23:00,False,2018-10-08,1,106.574715,29.5356853
289,南岸区地道老火锅,10,南岸区58号,3,44,108,61,4.0,2303,社区店,10:00-23:00,False,2023-11-05,1,106.5204917,29.5904762
290,石柱县地道火锅,,石柱县180号,33,211,271,241,4.7,2545,网红店,10:00-23:00,False,2014-08-27,1,106.548884,29.5189814
291,渝北区老火锅,8,渝北区419号,8,105,140,120,4.5,2834,网红店,9:00-23:00,False,2021-03-17,1,106.5992786,29.5311309
292,渝北区地道老火锅,2,渝北区238号,8,134,191,146,3.7,431,网红店,9:00-23:00,False,2007-03-01,1,106.5484877,29.5062994
293,大渡口区重庆火锅,6,大渡口区23号,6,132,192,155,4.2,239,网红店,10:00-23:00,False,2025-02-11,1,106.5633836,29.5567738
294,北碚区重庆老火锅,,北碚区364号,7,42,85,65,4.1,2670,社区店,11:00-23:00,False,2017-07-06,1,106.5472373,29.5948107
295,北碚区地道火锅,10,北碚区441号,7,127,184,143,3.7,110,连锁,00:00-24:00,True,2012-06-16,1,106.5310367,29.5418418
296,巴南区老老火锅,9,巴南区267号,9,103,162,129,4.2,1199,连锁,9:00-23:00,False,2011-03-22,1,106.5706727,29.5737375
297,巴南区重庆火锅,3,巴南区426号,9,58,106,84,3.9,1663,社区店,11:00-23:00,False,2013-03-11,1,106.5880884,29.560628
298,潼南区地道火锅,,潼南区62号,20,41,109,66,4.4,1216,社区店,9:00-23:00,False,2008-02-27,1,106.5011665,29.528575
299,巫溪县老老火锅,7,巫溪县259号,32,46,96,61,4.3,4759,社区店,10:00-23:00,False,2008-11-07,1,106.5420311,29.6069086
300,渝北区重庆火锅,6,渝北区339号,8,182,234,198,4.1,4823,网红店,00:00-24:00,True,2011-03-09,1,106.5557994,29.5184923
301,九龙坡区地道老火锅,8,九龙坡区305号,5,122,178,148,3.8,197,连锁,11:00-23:00,False,2013-07-28,1,106.60828,29.5358916
302,渝北区老火锅,4,渝北区279号,8,69,109,79,4.6,4819,社区店,9:00-23:00,False,2006-11-22,1,106.6064102,29.583174
303,江津区重庆老火锅,2,江津区80号,14,137,173,150,4.1,359,连锁,11:00-23:00,False,2010-07-22,1,106.5283197,29.6266533
304,渝中区老老火锅,1,渝中区170号,1,116,170,145,4.3,1443,老字号,9:00-23:00,False,2023-01-29,1,106.5790612,29.5477634
305,北碚区地道火锅,6,北碚区151号,7,114,153,127,3.6,4774,老字号,10:00-23:00,False,2007-10-29,1,106.5594874,29.6038699
306,渝北区老老火锅,,渝北区162号,8,59,118,74,4.2,4343,社区店,11:00-23:00,False,2019-10-08,1,106.5512458,29.5660164
307,南岸区地道老火锅,,南岸区415号,3,89,152,114,4.5,3248,连锁,9:00-23:00,False,2014-07-29,1,106.46093,29.5872016
308,北碚区重庆火锅,,北碚区419号,7,106,174,130,3.7,2828,网红店,10:00-23:00,False,2023-05-25,1,106.5766088,29.5628489
309,江北区地道老火锅,10,江北区464号,2,225,287,240,3.5,3275,网红店,9:00-23:00,False,2018-04-01,1,106.5449033,29.5055101
310,铜梁区地道老火锅,3,铜梁区352号,19,99,145,123,3.9,51,老字号,9:00-23:00,False,2017-03-30,1,106.5769381,29.5587109
311,北碚区地道火锅,4,北碚区482号,7,127,188,150,3.7,375,老字号,9:00-23:00,False,2016-08-03,1,106.5196382,29.6090152
312,永川区重庆火锅,10,永川区306号,12,47,106,71,4.0,1814,社区店,00:00-24:00,True,2015-07-29,1,106.5314563,29.6014
313,大渡口区地道老火锅,6,大渡口区203号,6,62,103,81,3.7,1582,老字号,9:00-23:00,False,2019-01-19,1,106.6336541,29.5709736
314,九龙坡区重庆火锅,9,九龙坡区327号,5,162,232,190,3.5,302,网红店,00:00-24:00,True,2006-04-26,1,106.5804084,29.5712914
315,北碚区老火锅,8,北碚区54号,7,55,110,81,4.0,4665,老字号,10:00-23:00,False,2016-04-17,1,106.6019589,29.5965273
316,梁平区地道老火锅,,梁平区154号,23,121,162,132,4.0,2730,连锁,11:00-23:00,False,2021-06-07,1,106.4793538,29.5666843
317,沙坪坝区老老火锅,,沙坪坝区280号,4,116,156,129,4.1,3702,老字号,10:00-23:00,False,2024-02-20,1,106.4872062,29.6030014
318,渝北区老火锅,8,渝北区287号,8,102,164,121,4.5,1246,老字号,00:00-24:00,True,2017-07-18,1,106.5666937,29.558696
319,沙坪坝区地道老火锅,,沙坪坝区430号,4,136,178,150,4.0,2267,连锁,9:00-23:00,False,2012-10-21,1,106.4780054,29.61593
320,南岸区地道老火锅,4,南岸区57号,3,55,127,78,4.0,3011,社区店,00:00-24:00,True,2023-08-15,1,106.5350103,29.6058731
321,涪陵区老老火锅,7,涪陵区322号,11,51,106,63,4.3,838,社区店,11:00-23:00,False,2015-11-28,1,106.5333704,29.4984854
322,铜梁区老老火锅,5,铜梁区178号,19,82,116,93,3.7,3311,连锁,9:00-23:00,False,2022-01-03,1,106.5087303,29.5081759
323,沙坪坝区重庆老火锅,6,沙坪坝区49号,4,54,109,64,4.2,4097,社区店,11:00-23:00,False,2012-03-19,1,106.4728506,29.5737779
324,巴南区老火锅,,巴南区446号,9,208,273,227,4.2,363,网红店,9:00-23:00,False,2010-12-01,1,106.5650408,29.5038894
325,巴南区地道火锅,2,巴南区443号,9,128,180,150,4.2,4747,连锁,11:00-23:00,False,2016-05-25,1,106.5151285,29.5236054
326,九龙坡区重庆老火锅,,九龙坡区337号,5,76,140,100,4.6,4670,连锁,10:00-23:00,False,2011-05-07,1,106.5312014,29.5852931
327,大渡口区老老火锅,4,大渡口区208号,6,118,170,133,4.8,4704,网红店,9:00-23:00,False,2021-03-31,1,106.6215036,29.5653575
328,江北区重庆火锅,2,江北区383号,2,67,119,80,4.7,542,社区店,9:00-23:00,False,2020-05-11,1,106.4930943,29.5440176
329,九龙坡区地道老火锅,9,九龙坡区434号,5,57,130,83,3.7,637,社区店,9:00-23:00,False,2013-11-10,1,106.5551164,29.5639656
330,丰都县重庆火锅,,丰都县45号,26,109,163,127,3.5,1321,连锁,11:00-23:00,False,2017-09-09,1,106.5309009,29.5307446
331,沙坪坝区地道老火锅,5,沙坪坝区408号,4,180,242,201,4.2,3957,网红店,10:00-23:00,False,2017-02-01,1,106.5029783,29.6051626
332,南岸区老火锅,,南岸区54号,3,123,160,134,3.8,176,老字号,00:00-24:00,True,2009-06-08,1,106.5229195,29.6011337
333,大渡口区地道老火锅,5,大渡口区338号,6,64,112,85,4.4,1019,社区店,10:00-23:00,False,2019-03-03,1,106.5489296,29.567076
334,合川区重庆火锅,,合川区250号,13,107,173,123,4.7,3205,老字号,9:00-23:00,False,2010-07-07,1,106.5523915,29.6121445
335,南川区地道老火锅,7,南川区360号,15,160,226,186,4.3,2723,网红店,11:00-23:00,False,2024-01-06,1,106.6285105,29.5982591
336,九龙坡区老火锅,,九龙坡区55号,5,203,264,230,3.5,4342,网红店,10:00-23:00,False,2014-02-19,1,106.5205879,29.5926645
337,梁平区重庆火锅,7,梁平区370号,23,48,84,61,3.8,4933,社区店,10:00-23:00,False,2019-12-28,1,106.5086802,29.5604337
338,合川区老火锅,10,合川区250号,13,40,99,67,3.5,893,社区店,11:00-23:00,False,2006-05-16,1,106.6027672,29.5775346
339,南川区重庆火锅,6,南川区90号,15,124,187,144,4.8,340,连锁,10:00-23:00,False,2008-06-10,1,106.5688074,29.5595032
340,渝北区地道老火锅,7,渝北区500号,8,88,143,108,4.3,76,老字号,10:00-23:00,False,2009-07-16,1,106.5713425,29.5736993
341,南岸区地道火锅,9,南岸区463号,3,80,143,105,4.5,4543,老字号,9:00-23:00,False,2007-10-01,1,106.5457394,29.5731654
342,巴南区老老火锅,6,巴南区383号,9,136,196,157,4.3,4833,网红店,11:00-23:00,False,2019-06-16,1,106.524797,29.5641533
343,合川区重庆火锅,1,合川区57号,13,188,247,211,4.5,2161,网红店,9:00-23:00,False,2008-09-29,1,106.5663481,29.5963882
344,江津区老火锅,6,江津区254号,14,106,154,131,4.4,2288,老字号,10:00-23:00,False,2006-06-12,1,106.6081007,29.5694273
345,南岸区重庆火锅,7,南岸区54号,3,67,122,83,4.6,3346,社区店,10:00-23:00,False,2013-11-01,1,106.5421343,29.5886948
